shape_id,shape_pt_sequence,shape_dist_traveled,shape_pt_lon,shape_pt_lat
DDD_308_OUAKAM,22,10.979,-17.45133140000000083,14.7443439000000005
DDD_308_OUAKAM,23,11.834,-17.44353301089578778,14.74305179592052895
DDD_311_THIAROYE,1,0,-17.32494341140087002,14.74861366859473399
DDD_311_THIAROYE,2,3.727,-17.31324296654316797,14.77937368249547845
DDD_311_THIAROYE,3,4.546,-17.30909903751565082,14.78527064592462281
DDD_311_THIAROYE,4,5.181,-17.30356284816850021,14.7850326054227672
DDD_311_THIAROYE,5,6.163,-17.29483076810501174,14.78619631929877443
DDD_311_THIAROYE,6,6.869,-17.28844482664634441,14.78627081323791437
DDD_311_THIAROYE,7,7.252,-17.28504577969668077,14.78630274782751997
DDD_311_THIAROYE,8,8.515,-17.27383057054935733,14.78547690424609939
DDD_311_THIAROYE,9,9.617,-17.26541082803732508,14.78064843006142937
DDD_311_THIAROYE,10,10.518,-17.26057749274080422,14.78517476958941579
DDD_311_THIAROYE,11,11.688,-17.25683295797966466,14.79497296888106384
DDD_311_THIAROYE,12,12.189,-17.25522419489708525,14.79909195711830705
DDD_311_THIAROYE,13,13.309,-17.25164030530007508,14.80855384171382738
DDD_311_THIAROYE,14,14.36,-17.24951320152603174,14.81767536659108053
DDD_311_THIAROYE,15,15.147,-17.24922901412233145,14.82457056730020639
DDD_311_THIAROYE,16,15.544,-17.2485678260335753,14.82806132061964277
DDD_311_THIAROYE,17,16.095,-17.24914986941345418,14.83296262579892577
DDD_315_RUFISQUE,1,0,-17.28277347861427415,14.72137900524232457
DDD_315_RUFISQUE,2,0.264,-17.28169449077604725,14.71970833901220388
DDD_315_RUFISQUE,3,0.859,-17.27677238446693053,14.71734859688728037
DDD_315_RUFISQUE,4,1.272,-17.27343819670355174,14.71550555245505443
DDD_315_RUFISQUE,5,1.499,-17.27160833907596071,14.71449325520680418
DDD_315_RUFISQUE,6,2.044,-17.26729245090496789,14.71204213538920946
DDD_315_RUFISQUE,7,2.545,-17.26316287604972288,14.71019648779403433
DDD_315_RUFISQUE,8,3.272,-17.25709699294385402,14.70738023526282134
DDD_315_RUFISQUE,9,3.874,-17.25212305333087315,14.70508334815797546
DDD_315_RUFISQUE,10,6.003,-17.23530339422626767,14.69557794206786916
DDD_315_RUFISQUE,11,6.401,-17.2317003407937257,14.69630072984865343
DDD_315_RUFISQUE,12,6.97,-17.22682754778544023,14.69766388648405808
DDD_315_RUFISQUE,13,7.996,-17.21767330000000129,14.70017679999999949
DDD_315_RUFISQUE,14,11.679,-17.1895813000000004,14.71819849999999974
DDD_315_RUFISQUE,15,12.321,-17.18416654919502307,14.72025774252903751
DDD_315_RUFISQUE,16,12.838,-17.17952427913946067,14.72143217509945323
DDD_315_RUFISQUE,17,14.303,-17.16695515296634866,14.72603604109597519
DDD_315_RUFISQUE,18,14.642,-17.16451130183534346,14.72796856008650757
DDD_315_RUFISQUE,19,15.885,-17.15487330453298398,14.73361587035362064
DDD_315_RUFISQUE,20,16.711,-17.14776757417070385,14.7363374656630679
DDD_315_RUFISQUE,21,17.248,-17.1432651088870287,14.73838162040092037
DDD_315_RUFISQUE,22,18.313,-17.13546714667431203,14.74415120523991263
DDD_315_YENNE,1,0,-17.13546714667431203,14.74415120523991263
DDD_315_YENNE,2,1.048,-17.14320150638794971,14.73859017743278876
DDD_315_YENNE,3,1.587,-17.14766107696294384,14.7365208775208778
DDD_315_YENNE,4,2.46,-17.15514546406393137,14.73367503546904445
DDD_315_YENNE,5,3.645,-17.16423322579285582,14.72839750717332308
DDD_315_YENNE,6,4.096,-17.16753572040449072,14.72589566676147044
DDD_315_YENNE,7,5.527,-17.17978764718197837,14.72149812501680444
DDD_315_YENNE,8,5.944,-17.1835405739896423,14.72064227169287953
DDD_315_YENNE,9,6.495,-17.18847481069004601,14.71932463059803808
DDD_315_YENNE,10,10.447,-17.2186771920025059,14.70021069864013441
DDD_315_YENNE,11,11.391,-17.22700247425353481,14.69780838259697298
DDD_315_YENNE,12,13.066,-17.23799239999999955,14.70466419999999985
DDD_315_YENNE,13,13.909,-17.24266258774524729,14.71069896413791511
DDD_315_YENNE,14,14.679,-17.24904774996780432,14.7098584745166967
DDD_315_YENNE,15,15.241,-17.25385284410504738,14.71023261857650866
DDD_315_YENNE,16,15.911,-17.25955341476747051,14.712193252782237
DDD_315_YENNE,17,16.295,-17.26256300762619489,14.71384972708005812
DDD_315_YENNE,18,17.2,-17.2674417499651156,14.71227176086968669
DDD_315_YENNE,19,17.732,-17.271710819802788,14.71468041828636863
DDD_315_YENNE,20,18.009,-17.27395135728169961,14.71591295577096226
DDD_315_YENNE,21,18.344,-17.27664721570794981,14.71739225197148038
DDD_315_YENNE,22,18.687,-17.27941902430881171,14.71889196390116439
DDD_315_YENNE,23,19.203,-17.28277347861427415,14.72137900524232457
DDD_319_OUAKAM,1,0,-17.49294267141641512,14.73250934455248462
DDD_319_OUAKAM,2,0.165,-17.49359321472111617,14.73108024478019118
DDD_319_OUAKAM,3,0.43,-17.49270050949238708,14.72967325813979755
DDD_319_OUAKAM,4,0.698,-17.49028027145752517,14.7291129093632982
DDD_319_OUAKAM,5,1.081,-17.48813060000000164,14.72773699999999941
DDD_319_OUAKAM,6,1.421,-17.48529294907174858,14.72736850276645093
DDD_319_OUAKAM,7,1.644,-17.48328945184391969,14.72712274830620416
DDD_319_OUAKAM,8,1.852,-17.4827364917874597,14.72567863493384088
DDD_319_OUAKAM,9,2.041,-17.48326359197754698,14.72421599954447302
DDD_319_OUAKAM,10,2.51,-17.48582048003387257,14.72103560002550005
DDD_319_OUAKAM,11,2.85,-17.48700096589556452,14.71851661106373221
DDD_319_OUAKAM,12,3.314,-17.48613930000000138,14.71749259999999992
DDD_319_OUAKAM,13,3.705,-17.48309050968362399,14.71562840451839449
DDD_319_OUAKAM,14,4.087,-17.48158224774007152,14.71275619662999645
DDD_319_OUAKAM,15,4.536,-17.48079926369693382,14.71020189539144063
DDD_319_OUAKAM,16,4.928,-17.47766140512079502,14.71192930086771611
DDD_319_OUAKAM,17,5.454,-17.47337273292979987,14.71418434362618477
DDD_319_OUAKAM,18,5.864,-17.4702807192848546,14.71583019435472472
DDD_319_OUAKAM,19,6.228,-17.46731433973027237,14.71740500282723296
DDD_319_OUAKAM,20,6.621,-17.4649556091765028,14.7197016947007171
DDD_319_OUAKAM,21,7.007,-17.46271603086956858,14.72232204942635647
DDD_319_OUAKAM,22,7.354,-17.46051925033111729,14.72461458026831593
DDD_319_OUAKAM,23,7.721,-17.45830332743803837,14.72712838523509404
DDD_319_OUAKAM,24,7.918,-17.45707556303347374,14.728350242088732
DDD_319_SICAP-LIBERTE-6,1,0,-17.45707556303347374,14.728350242088732
DDD_319_SICAP-LIBERTE-6,2,0.105,-17.45807037680562956,14.72768842942783429
DDD_319_SICAP-LIBERTE-6,3,0.595,-17.46106137170956174,14.72435700895237254
DDD_319_SICAP-LIBERTE-6,4,0.869,-17.46275243182195425,14.72255907116029405
DDD_319_SICAP-LIBERTE-6,5,1.256,-17.46508958358761276,14.71999359500805049
DDD_319_SICAP-LIBERTE-6,6,1.427,-17.46623678759273801,14.71885991509806324
DDD_319_SICAP-LIBERTE-6,7,1.62,-17.46726041682570241,14.71765897734548645
DDD_319_SICAP-LIBERTE-6,8,2.022,-17.47053979714816663,14.715926909223775
DDD_319_SICAP-LIBERTE-6,9,2.436,-17.47370921649538644,14.71424596701233334
DDD_319_SICAP-LIBERTE-6,10,2.9,-17.47745632933821369,14.71226438128297076
DDD_319_SICAP-LIBERTE-6,11,3.285,-17.48058025072525012,14.71058512253575579
DDD_319_SICAP-LIBERTE-6,12,3.923,-17.48194237517980199,14.71470009060580431
DDD_319_SICAP-LIBERTE-6,13,4.477,-17.4860063337908791,14.71763002646175877
DDD_319_SICAP-LIBERTE-6,14,4.681,-17.48693062915059926,14.71877114052902691
DDD_319_SICAP-LIBERTE-6,15,4.825,-17.48613845827775037,14.71951195085983599
DDD_319_SICAP-LIBERTE-6,16,5.26,-17.48428449152657649,14.72254593392917066
DDD_319_SICAP-LIBERTE-6,17,5.558,-17.48266327210964377,14.724696711475179
DDD_319_SICAP-LIBERTE-6,18,5.832,-17.48276832127154989,14.72702194625474981
DDD_319_SICAP-LIBERTE-6,19,6.116,-17.48520374952050815,14.72745477177689111
DDD_319_SICAP-LIBERTE-6,20,6.478,-17.48799238150611046,14.72782734868378185
DDD_319_SICAP-LIBERTE-6,21,6.933,-17.49113262730805118,14.72941283873324103
DDD_319_SICAP-LIBERTE-6,22,7.338,-17.49359646843848282,14.7308738384733271
DDD_319_SICAP-LIBERTE-6,23,7.527,-17.49294267141641512,14.73250934455248462
DDD_323_GUEULE-TAPEE,1,0,-17.45339518954944324,14.68473881215789589
DDD_323_GUEULE-TAPEE,2,0.15,-17.45430780731027554,14.68563997990117365
DDD_323_GUEULE-TAPEE,3,0.599,-17.45716913486290878,14.68852206305796493
DDD_323_GUEULE-TAPEE,4,0.929,-17.45910387034813738,14.69080838892324969
DDD_323_GUEULE-TAPEE,5,1.373,-17.46221220982804923,14.69336724079975554
DDD_323_GUEULE-TAPEE,6,1.802,-17.46521068605792237,14.69591705749196286
DDD_323_GUEULE-TAPEE,7,2.553,-17.46883615722814298,14.70116334946781578
DDD_323_GUEULE-TAPEE,8,3.066,-17.46999086932149581,14.7056153323613561
DDD_323_GUEULE-TAPEE,9,3.461,-17.4708584480757203,14.70905756420778943
DDD_323_GUEULE-TAPEE,10,4.007,-17.47161216381066851,14.71383002677363372
DDD_323_GUEULE-TAPEE,11,4.303,-17.4702807192848546,14.71583019435472472
DDD_323_GUEULE-TAPEE,12,4.667,-17.46731433973027237,14.71740500282723296
DDD_323_GUEULE-TAPEE,13,5.06,-17.4649556091765028,14.7197016947007171
DDD_323_GUEULE-TAPEE,14,5.446,-17.46271603086956858,14.72232204942635647
DDD_323_GUEULE-TAPEE,15,5.793,-17.46051925033111729,14.72461458026831593
DDD_323_GUEULE-TAPEE,16,6.16,-17.45830332743803837,14.72712838523509404
DDD_323_GUEULE-TAPEE,17,6.643,-17.45657353237205456,14.73088667582922717
DDD_323_GUEULE-TAPEE,18,7.178,-17.45576945210385844,14.73545786864943175
DDD_323_GUEULE-TAPEE,19,7.719,-17.45327762305675279,14.73964123758195832
DDD_323_GUEULE-TAPEE,20,8.125,-17.4505107226703764,14.74204511603354284
DDD_323_GUEULE-TAPEE,21,8.838,-17.44557699887995028,14.74626828098560161
DDD_323_GUEULE-TAPEE,22,9.153,-17.44384074616174729,14.74850281556142662
DDD_323_GUEULE-TAPEE,23,9.569,-17.44062982547072593,14.75037865098439838
DDD_323_GUEULE-TAPEE,24,10.034,-17.43661842737770939,14.75185878558341379
DDD_323_GUEULE-TAPEE,25,10.495,-17.43299673292170837,14.75406555084224713
DDD_323_GUEULE-TAPEE,26,10.891,-17.42990571468049055,14.75597524178282427
DDD_323_GUEULE-TAPEE,27,11.11,-17.42907403990918169,14.75682738352429801
DDD_323_PARCELLE-ASSAINIE,1,0,-17.42907403990918169,14.75682738352429801
DDD_323_PARCELLE-ASSAINIE,2,0.139,-17.42992837982575338,14.75608195014260637
DDD_323_PARCELLE-ASSAINIE,3,0.625,-17.43373242174752136,14.75375091016431206
DDD_323_PARCELLE-ASSAINIE,4,0.945,-17.43624025816596301,14.75224285649457201
DDD_323_PARCELLE-ASSAINIE,5,1.168,-17.43805044015431704,14.75136184632365577
DDD_323_PARCELLE-ASSAINIE,6,1.89,-17.44398755462868422,14.74849454409872429
DDD_323_PARCELLE-ASSAINIE,7,2.121,-17.44540569743590552,14.74694833731518528
DDD_323_PARCELLE-ASSAINIE,8,3.055,-17.45171389361313885,14.74133739674809895
DDD_323_PARCELLE-ASSAINIE,9,3.454,-17.45410940910374009,14.7387542606677453
DDD_323_PARCELLE-ASSAINIE,10,3.911,-17.45595959868627034,14.73516881667140943
DDD_323_PARCELLE-ASSAINIE,11,4.369,-17.45662319705750321,14.73110206711413461
DDD_323_PARCELLE-ASSAINIE,12,4.804,-17.45807037680562956,14.72768842942783429
DDD_323_PARCELLE-ASSAINIE,13,5.294,-17.46106137170956174,14.72435700895237254
DDD_323_PARCELLE-ASSAINIE,14,5.568,-17.46275243182195425,14.72255907116029405
DDD_323_PARCELLE-ASSAINIE,15,5.955,-17.46508958358761276,14.71999359500805049
DDD_323_PARCELLE-ASSAINIE,16,6.126,-17.46623678759273801,14.71885991509806324
DDD_323_PARCELLE-ASSAINIE,17,6.319,-17.46726041682570241,14.71765897734548645
DDD_323_PARCELLE-ASSAINIE,18,6.721,-17.47053979714816663,14.715926909223775
DDD_323_PARCELLE-ASSAINIE,19,7.337,-17.47190137574795443,14.71178296673882357
DDD_323_PARCELLE-ASSAINIE,20,7.666,-17.47125013956094008,14.70906189341879511
DDD_323_PARCELLE-ASSAINIE,21,8.161,-17.47024722000000097,14.70473125000000003
DDD_323_PARCELLE-ASSAINIE,22,8.717,-17.46878676093995608,14.69992932503529204
DDD_323_PARCELLE-ASSAINIE,23,9.386,-17.464996465576899,14.6954624791379036
DDD_323_PARCELLE-ASSAINIE,24,9.749,-17.46244877502240556,14.69332422785722692
DDD_323_PARCELLE-ASSAINIE,25,10.067,-17.46025360000000148,14.69150420000000068
DDD_323_PARCELLE-ASSAINIE,26,10.437,-17.45783912138812255,14.68920959545062743
DDD_323_PARCELLE-ASSAINIE,27,10.82,-17.45561684708988537,14.6865512608919726
DDD_323_PARCELLE-ASSAINIE,28,11.225,-17.45339518954944324,14.68473881215789589
DDD_405_DIEUPPEUL,1,0,-17.45875327514637476,14.72351470354437808
DDD_405_DIEUPPEUL,2,0.347545,-17.45747823151992861,14.72071926662476038
DDD_405_DIEUPPEUL,3,0.639041,-17.45668152987427035,14.71834265083075266
DDD_405_DIEUPPEUL,4,1.451245,-17.45610506854326971,14.71175015147209919
DDD_405_DIEUPPEUL,5,1.908853,-17.45887535574812688,14.70863118966220462
DDD_405_DIEUPPEUL,6,2.314018,-17.46132823845940507,14.70586559798559101
DDD_405_DIEUPPEUL,7,2.812256,-17.46169668743080905,14.70240005784391535
DDD_405_DIEUPPEUL,8,3.160706,-17.45956522910069353,14.70004159985619907
DDD_405_DIEUPPEUL,9,3.410335,-17.45802963047065859,14.69836127260985492
DDD_405_DIEUPPEUL,10,3.826594,-17.45567396059912468,14.69543479619683168
DDD_405_DIEUPPEUL,11,4.293043,-17.45313726422043743,14.69502905228498868
DDD_405_DIEUPPEUL,12,4.479829,-17.45192169999999976,14.69622060000000019
DDD_405_DIEUPPEUL,13,5.185327,-17.44644299800125609,14.69764979624997103
DDD_405_DIEUPPEUL,14,36.780724,-17.20756279807275391,14.73612397820494202
DDD_405_DIEUPPEUL,15,38.674045,-17.20233556012514953,14.74699556816388046
DDD_405_DIEUPPEUL,16,40.220433,-17.18885035119240712,14.74293979950164868
DDD_501_PALAIS-2,1,0,-17.43347015082120777,14.65275926751704105
DDD_501_PALAIS-2,2,0.597234,-17.43537800000000004,14.65779500000000013
DDD_501_PALAIS-2,3,1.05929,-17.43691335399516618,14.66167967999383315
DDD_501_PALAIS-2,4,1.643207,-17.43700132950242221,14.66667188118292131
DDD_501_PALAIS-2,5,2.054017,-17.43611875921332555,14.6692510043572355
DDD_501_PALAIS-2,6,2.38964,-17.43302131755284279,14.66942939031692994
DDD_501_PALAIS-2,7,2.452337,-17.43245592928571241,14.66943605444693866
DDD_501_PALAIS-2,8,2.718993,-17.43159259531453742,14.66944709273246694
DDD_501_PALAIS-2,9,3.287545,-17.4321776733397833,14.67437805175778465
DDD_502_COLOBANE-UCAD-COLOBANE,1,0,-17.44248861694332575,14.70129263305661382
DDD_502_COLOBANE-UCAD-COLOBANE,2,0.858176,-17.44611449316116136,14.69761221225606462
DDD_502_COLOBANE-UCAD-COLOBANE,3,1.083931,-17.44772964195827569,14.69840147477011172
DDD_502_COLOBANE-UCAD-COLOBANE,4,1.823829,-17.45339992044899091,14.69526887931466064
DDD_502_COLOBANE-UCAD-COLOBANE,5,2.693696,-17.46079770501788531,14.69295072160840299
DDD_502_COLOBANE-UCAD-COLOBANE,6,3.027774,-17.46025360000000148,14.69150420000000068
DDD_502_COLOBANE-UCAD-COLOBANE,7,3.845292,-17.46090170835060462,14.68533394845631257
DDD_502_COLOBANE-UCAD-COLOBANE,8,4.28922,-17.45921048485910632,14.68369278941302269
DDD_502_COLOBANE-UCAD-COLOBANE,9,4.779354,-17.45632664000000034,14.68161805000000086
DDD_502_COLOBANE-UCAD-COLOBANE,10,5.036139,-17.45505325999999968,14.68103310999999955
DDD_502_COLOBANE-UCAD-COLOBANE,11,5.650578,-17.45258533683828617,14.68601203483228979
DDD_502_COLOBANE-UCAD-COLOBANE,12,6.053674,-17.45081234770534095,14.68921367575508796
DDD_502_COLOBANE-UCAD-COLOBANE,13,6.286139,-17.44982571241783376,14.69106453665469125
DDD_502_COLOBANE-UCAD-COLOBANE,14,7.119931,-17.44737906018001894,14.696412937782382
DDD_502_COLOBANE-UCAD-COLOBANE,15,7.415562,-17.44644299800125609,14.69764979624997103
DDD_503_COLOBANE-BELAIR-COLOBANE,1,0,-17.44248861694332575,14.70129263305661382
DDD_503_COLOBANE-BELAIR-COLOBANE,2,1.244043,-17.43861186649055384,14.6978547997393072
DDD_503_COLOBANE-BELAIR-COLOBANE,3,2.054414,-17.43141565575036012,14.69779977468985344
DDD_503_COLOBANE-BELAIR-COLOBANE,4,3.377214,-17.42839823486380268,14.70319826277709829
DDD_503_COLOBANE-BELAIR-COLOBANE,5,4.633191,-17.43493013522626356,14.70764645389666292
DDD_503_COLOBANE-BELAIR-COLOBANE,6,5.165617,-17.43611536999999956,14.70298413999999987
DDD_503_COLOBANE-BELAIR-COLOBANE,7,5.53859,-17.43685288936204003,14.69971626452734448
DDD_503_COLOBANE-BELAIR-COLOBANE,8,5.945386,-17.4391593745573843,14.69801880239222669
DDD_504_SPHERE MINISTERIELLE,1,0,-17.20950403495235292,14.74602386251371122
DDD_504_SPHERE MINISTERIELLE,2,1.095359,-17.20793553829991751,14.73636359692240383
DDD_504_SPHERE MINISTERIELLE,3,2.263327,-17.20550758415419068,14.72630031336216305
DDD_504_SPHERE MINISTERIELLE,4,3.312834,-17.20127826423528461,14.71784562391778906
DDD_15_PALAIS1,1,0,-17.43338416427676663,14.65101680877327972
DDD_15_PALAIS1,2,0.193112,-17.43347015082120777,14.65275926751704105
DDD_15_PALAIS1,3,1.054859,-17.43537800000000004,14.65779500000000013
DDD_15_PALAIS1,4,1.516915,-17.43691335399516618,14.66167967999383315
DDD_15_PALAIS1,5,1.78296,-17.43630245207258156,14.66270781584093363
DDD_15_PALAIS1,6,1.9198,-17.4350644607340115,14.66246201691518181
DDD_15_PALAIS1,7,2.862919,-17.43159259531453742,14.66944709273246694
DDD_15_PALAIS1,8,3.408165,-17.43249551219304294,14.67410693014117129
DDD_15_PALAIS1,9,3.639626,-17.43292653402345138,14.67587515456831504
DDD_15_PALAIS1,10,3.69109,-17.43317131185308355,14.67623548967103453
DDD_15_PALAIS1,11,4.411273,-17.43632453681370009,14.68196767948594861
DDD_15_PALAIS1,12,12.57987,-17.43017341212091154,14.74359502202170624
DDD_15_PALAIS1,13,13.49065,-17.42223449691696757,14.74540050057190399
DDD_15_PALAIS1,14,14.156652,-17.41610609661078257,14.7461255249365788
DDD_15_PALAIS1,15,14.968743,-17.4087158246109972,14.74650535587085365
DDD_15_PALAIS1,16,15.38108,-17.40501642995628728,14.74656257473795051
DDD_15_PALAIS1,17,15.941747,-17.40030815882894544,14.74468618585233948
DDD_15_PALAIS1,18,17.113167,-17.39029580000263309,14.74309772986417855
DDD_15_PALAIS1,19,17.760789,-17.38439439703986977,14.74418307568164543
DDD_15_PALAIS1,20,18.243712,-17.38010029662425993,14.74504516104713403
DDD_15_PALAIS1,21,18.719279,-17.3760067856445346,14.74590252115075728
DDD_15_PALAIS1,22,19.062471,-17.37287876057894564,14.7463103797436883
DDD_15_PALAIS1,23,19.700543,-17.36697740063278061,14.74629438043039187
DDD_15_PALAIS1,24,20.176635,-17.36257132967264027,14.74651194793526798
DDD_15_PALAIS1,25,20.476358,-17.35988225975722443,14.7468976887127301
DDD_15_PALAIS1,26,21.182974,-17.35339467953454928,14.7477521394460851
DDD_15_PALAIS1,27,21.732364,-17.3484499358828792,14.74839561702035695
DDD_15_PALAIS1,28,22.065083,-17.3453915770656657,14.74880180270443297
DDD_15_PALAIS1,29,22.505077,-17.34135009975020481,14.74935743362990515
DDD_15_PALAIS1,30,23.395222,-17.33320450406414537,14.74933704116323163
DDD_15_PALAIS1,31,24.085247,-17.32696133956955364,14.7479670534952092
DDD_15_PALAIS1,32,24.936776,-17.31948139339196757,14.74630584574741121
DDD_15_PALAIS1,33,25.541681,-17.31505420520590377,14.7435796340140346
DDD_15_PALAIS1,34,25.979414,-17.31238425271798675,14.74063940972158626
DDD_15_PALAIS1,35,26.844204,-17.30714449733675764,14.73481770598123219
DDD_15_PALAIS1,36,27.61167,-17.30193136868007642,14.73024473481364716
DDD_15_PALAIS1,37,28.211771,-17.29709635801954093,14.72761604025972204
DDD_15_PALAIS1,38,29.422367,-17.28730410279898777,14.72227333335066213
DDD_15_PALAIS1,39,30.099577,-17.28169449077604725,14.71970833901220388
DDD_15_PALAIS1,40,30.692244,-17.27677238446693053,14.71734859688728037
DDD_15_PALAIS1,41,31.105254,-17.27343819670355174,14.71550555245505443
DDD_15_PALAIS1,42,31.332083,-17.27160833907596071,14.71449325520680418
DDD_15_PALAIS1,43,31.856152,-17.267464015573875,14.71238564064679366
DDD_15_RUFISQUE,1,0,-17.267464015573875,14.71238564064679366
DDD_15_RUFISQUE,2,0.540654,-17.271710819802788,14.71468041828636863
DDD_15_RUFISQUE,3,0.818208,-17.27395135728169961,14.71591295577096226
DDD_15_RUFISQUE,4,1.152928,-17.27664721570794981,14.71739225197148038
DDD_15_RUFISQUE,5,1.496381,-17.27941902430881171,14.71889196390116439
DDD_15_RUFISQUE,6,2.171198,-17.28504825533075717,14.72135074776494612
DDD_15_RUFISQUE,7,3.600186,-17.29665070639401492,14.72758845317866694
DDD_15_RUFISQUE,8,4.403348,-17.30309033468030577,14.73111094532107224
DDD_15_RUFISQUE,9,4.947674,-17.3066093000293364,14.73458651276799181
DDD_15_RUFISQUE,10,5.778113,-17.31166068835812766,14.74015600551792105
DDD_15_RUFISQUE,11,6.364236,-17.31524671445539454,14.74411807174255351
DDD_15_RUFISQUE,12,6.81701,-17.31867789731801466,14.74632639223402819
DDD_15_RUFISQUE,13,7.77749,-17.32716522669831605,14.74822201463242521
DDD_15_RUFISQUE,14,8.636151,-17.33492348347734691,14.74993874518020043
DDD_15_RUFISQUE,15,9.430477,-17.34210269534000304,14.7494689787834492
DDD_15_RUFISQUE,16,9.81515,-17.3456266112520936,14.74900365040465822
DDD_15_RUFISQUE,17,10.181706,-17.34897664034080123,14.74857148054351264
DDD_15_RUFISQUE,18,10.686361,-17.35345349475835164,14.7479705493618436
DDD_15_RUFISQUE,19,11.386449,-17.35987337500239036,14.74715588572947311
DDD_15_RUFISQUE,20,11.605052,-17.3618707447753664,14.74685014536120953
DDD_15_RUFISQUE,21,12.197743,-17.36722353250541317,14.74646953074353561
DDD_15_RUFISQUE,22,12.824337,-17.37303538584672324,14.7464892070762108
DDD_15_RUFISQUE,23,13.164258,-17.37615464732080994,14.74604800561431617
DDD_15_RUFISQUE,24,13.627942,-17.38024652663186487,14.74526000197907827
DDD_15_RUFISQUE,25,14.158729,-17.38504588683182561,14.74430174402247751
DDD_15_RUFISQUE,26,14.781576,-17.39072160656570532,14.74328073008240736
DDD_15_RUFISQUE,27,15.862065,-17.40012537131944015,14.74481400284562405
DDD_15_RUFISQUE,28,16.025093,-17.40140156069353594,14.74558440251204239
DDD_15_RUFISQUE,29,16.426211,-17.40489210000000142,14.74676889999999929
DDD_15_RUFISQUE,30,16.784753,-17.40820021972005094,14.7468731911826616
DDD_15_RUFISQUE,31,17.58352,-17.4154649342697887,14.74641107154716835
DDD_15_RUFISQUE,32,18.950513,-17.42773893977443578,14.74439723758550969
DDD_15_RUFISQUE,33,19.794432,-17.43536776999999915,14.74268640999999924
DDD_15_RUFISQUE,34,23.518808,-17.44183101693036164,14.71106853790865898
DDD_15_RUFISQUE,35,23.764549,-17.44197202712211947,14.70885280433607178
DDD_15_RUFISQUE,36,24.201656,-17.44225108924985435,14.70491339373417361
DDD_15_RUFISQUE,37,27.68481,-17.43722302234212762,14.68357590388212586
DDD_15_RUFISQUE,38,28.660937,-17.43303143880757133,14.67578690914656647
DDD_15_RUFISQUE,39,28.919114,-17.43253010036462314,14.67398375323463888
DDD_15_RUFISQUE,40,29.448997,-17.43245592928571241,14.66943605444693866
DDD_15_RUFISQUE,41,29.571297,-17.43248300999999856,14.6683416900000001
DDD_15_RUFISQUE,42,30.365199,-17.43530093889762966,14.66260159805647412
DDD_15_RUFISQUE,43,30.795043,-17.43712308760453311,14.66191526651491017
DDD_15_RUFISQUE,44,31.214749,-17.43573940882595963,14.65837599491750076
DDD_15_RUFISQUE,45,32.15086,-17.43338416427676663,14.65101680877327972
DDD_16_PALAIS1,1,0,-17.43347015082120777,14.65275926751704105
DDD_16_PALAIS1,2,0.597234,-17.43537800000000004,14.65779500000000013
DDD_16_PALAIS1,3,1.05929,-17.43691335399516618,14.66167967999383315
DDD_16_PALAIS1,4,1.461577,-17.4350644607340115,14.66246201691518181
DDD_16_PALAIS1,5,2.288205,-17.43700132950242221,14.66667188118292131
DDD_16_PALAIS1,6,2.862858,-17.4373486887732092,14.67183880932921092
DDD_16_PALAIS1,7,3.143632,-17.43741653480207887,14.67436486603568824
DDD_16_PALAIS1,8,3.60119,-17.4374690428975434,14.67849288232365979
DDD_16_PALAIS1,9,4.733081,-17.43744752678489718,14.68840149118529759
DDD_16_PALAIS1,10,5.160805,-17.4373460716046047,14.69222438592805169
DDD_16_PALAIS1,11,6.064082,-17.43661425505428397,14.70020437497169574
DDD_16_PALAIS1,12,6.411982,-17.43591262292635236,14.70326096680675398
DDD_16_PALAIS1,13,6.915937,-17.43480007709051449,14.70765991217587931
DDD_16_PALAIS1,14,7.537106,-17.433652605699681,14.71314110932684471
DDD_16_PALAIS1,15,8.144966,-17.43279230622074749,14.71835116449095437
DDD_16_PALAIS1,16,8.788505,-17.43058650000000043,14.72353670000000037
DDD_16_PALAIS1,17,9.081311,-17.42935712866536946,14.7258883065811812
DDD_16_PALAIS1,18,9.578115,-17.42645557271157841,14.72919341112264213
DDD_16_PALAIS1,19,9.940971,-17.42360171839347771,14.73092677828775798
DDD_16_PALAIS1,20,10.903013,-17.41615706620476089,14.73548320765422481
DDD_16_PALAIS1,21,12.240252,-17.40451253968904055,14.73896062387042782
DDD_16_PALAIS1,22,12.85994,-17.39913533089762865,14.7406572350844165
DDD_16_PALAIS1,23,13.26144,-17.39621410000000168,14.74265899999999974
DDD_16_PALAIS1,24,13.914289,-17.39029580000263309,14.74309772986417855
DDD_16_PALAIS1,25,14.561911,-17.38439439703986977,14.74418307568164543
DDD_16_PALAIS1,26,15.03579,-17.38010029662425993,14.74504516104713403
DDD_16_PALAIS1,27,15.503925,-17.3760067856445346,14.74590252115075728
DDD_16_PALAIS1,28,15.847117,-17.37287876057894564,14.7463103797436883
DDD_16_PALAIS1,29,16.485189,-17.36697740063278061,14.74629438043039187
DDD_16_PALAIS1,30,16.961281,-17.36257132967264027,14.74651194793526798
DDD_16_PALAIS1,31,17.261004,-17.35988225975722443,14.7468976887127301
DDD_16_PALAIS1,32,17.96762,-17.35339467953454928,14.7477521394460851
DDD_16_PALAIS1,33,18.51701,-17.3484499358828792,14.74839561702035695
DDD_16_PALAIS1,34,18.849729,-17.3453915770656657,14.74880180270443297
