stop_id,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type
D_607,Centre Talibou Dabo,,-17.44617235707926284,14.73445378420542973,,,0
D_608,Beyazit Store,,-17.45264180461642667,14.7257742232118698,,,0
D_609,Marché Savanel,,-17.40035139510443329,14.74954742797870644,,,0
D_610,Marché Savanel,,-17.40070572166131768,14.74966708377041158,,,0
D_611,Pharmacie Derklé,,-17.45259396635203686,14.72687906659308332,,,0
D_612,Aprés Station Castor,,-17.44702339999999907,14.72026059999999958,,,0
D_613,Prés De La Station Castor,,-17.44682208814729307,14.72018352313236278,,,0
D_614,Cours Privés Madieye Sall,,-17.44616747325362383,14.71622300289206464,,,0
D_615,Face Cours Privés Madieye Sall,,-17.44609549999999842,14.71575239999999951,,,0
D_616,Unité 13 En Face Place Publique Unité 11,,-17.43594697773737678,14.75703449894223596,,,0
D_617,Unité 14 Face Pharmacie Cheikh Massamba Mbacké,,-17.43521160952610671,14.75370326113528208,,,0
D_618,Rond-Point Marché Jeudi,,-17.40044747775488787,14.77598643595118055,,,0
D_619,Face Imprimerie Sodic,,-17.44532169213117001,14.73668115721703309,,,0
D_620,Croisement 22 À Auchan Soprime,,-17.43507522192288306,14.75369306339020525,,,0
D_621,Imprimerie Sodic,,-17.44513328039060696,14.73671923177138865,,,0
D_622,Mosquée,,-17.44640519534883794,14.71262154240232256,,,0
D_623,Près De L'Église St Maurice,,-17.44627159999999932,14.7125584000000007,,,0
D_624,Cours Sainte Marie,,-17.43477479999999957,14.73264460000000042,,,0
D_625,Cours Sainte Marie,,-17.43455831993691518,14.7328859066402611,,,0
D_626,Diouma (Grand Yoff),,-17.44532170000000093,14.73869750000000067,,,0
D_627,Mariste En Face Bicis,,-17.43371609133541611,14.73473254703177204,,,0
D_628,Diouma (Grand Yoff),,-17.44587638191963208,14.73903224846532467,,,0
D_629,Pharmacie Baraka Seydina Limamou,,-17.42917821565492531,14.75851956021631928,,,0
D_630,Boulangerie Jaune,,-17.46623678759273801,14.71885991509806324,,,0
D_631,Salon De Coiffure Sherif Ousseynou Laye Cambéne,,-17.43016386214861058,14.76525831630791252,,,0
D_632,Salon De Coiffure Sherif Ousseynou Laye Cambéne,,-17.42997545040803331,14.76483683150777004,,,0
D_633,Keur Serigne Ablaye Cambérene 1,,-17.42991780203965746,14.76733037808640248,,,0
D_634,Serigne Mourtada,,-17.4295321906974543,14.76059678492667615,,,0
D_635,Atelier Mecanicien Unité 5,,-17.42942989999501435,14.76141801573276346,,,0
D_636,Lycée Sergent Malamine Camara,,-17.45478287907623383,14.74512406922056051,,,0
D_637,Stade Léopole Sédar Senghor,,-17.4508824748352005,14.7444849844139565,,,0
D_638,Parcelles Unité 22 Près De La Mosquée Grand Médine,,-17.4450738815494617,14.74934217364631017,,,0
D_639,Parcelles Unité 22 En Face Mosquée Grand Médine,,-17.44486069999999955,14.74939469999999986,,,0
D_640,Face Eglise Saint Paul,,-17.44720088833465255,14.73954080968823455,,,0
D_641,Mariste À Côté De Bambinerie Keur Yaye,,-17.43370765498882591,14.73631400938712765,,,0
D_642,Mariste À Côté De La Pharmacie Touba,,-17.4338988788449214,14.73656829332039919,,,0
D_643,Acep Mariste,,-17.43191071316461915,14.73831291786293995,,,0
D_644,Rond-Point Croisement Camberene,,-17.42495708893059003,14.74597639513485881,,,0
D_645,Marist,,-17.43017341212091154,14.74359502202170624,,,0
D_646,Alimentation Keur Mame Diarra Camberene Diamalaye,,-17.4223197560266243,14.7713112728178384,,,0
D_647,De La Corniche,,-17.44262226464620724,14.74262803497718011,,,0
D_648,Darou Salam Shop Camberene Diamalaye,,-17.42107642568428361,14.77240474972505346,,,0
D_649,Diamalaye Business Connexion Camberéne Diamalaye,,-17.42110682495916052,14.77250763033362979,,,0
D_650,Cours Prives Baye Gora Ndiaye Camberéne Diamalaye,,-17.41894303347638484,14.77327168090303999,,,0
D_651,Mbaye Leye,,-17.42998529281240749,14.76931268641793515,,,0
D_652,Sen Marché Camberene 1,,-17.42974345087674237,14.76898094334780254,,,0
D_653,Pharmacie Couro Mariste,,-17.43137359909822592,14.73900641243569254,,,0
D_654,Près De Dimat Médical,,-17.46523680189779881,14.72019845842420871,,,0
D_655,Mariste À Côté De L'Ecobank,,-17.43011377134040529,14.74019350684387142,,,0
D_656,Police Pa,,-17.44062982547072593,14.75037865098439838,,,0
D_657,Terrain Basket Hôpital Nabil Choucair,,-17.44302401798474378,14.74322312635077026,,,0
D_658,Siège Taxawu Sénégal,,-17.4649556091765028,14.7197016947007171,,,0
D_659,Face Brioche Doré Diamalaye,,-17.45253142390154721,14.75943860922855677,,,0
D_660,Brioche Doré Diamalaye,,-17.45247266646365247,14.75954214262370456,,,0
D_661,Cimetières De Yoff,,-17.45561941822105467,14.75950399833134696,,,0
D_662,Cite Djily Mbaye En Face Cimetières De Yoff,,-17.45585315384825975,14.75964821363454327,,,0
D_663,Face Dibiterie Le Taïf Cité Djily Mbaye,,-17.45795253488887511,14.75955953700558076,,,0
D_664,Dibiterie Le Taïf Cité Djily Mbaye,,-17.45861049999999892,14.75967789999999979,,,0
D_665,Centre Aéré Bcao Yoff,,-17.46129107202140318,14.75962387830205458,,,0
D_666,Face Pharmacie Centre Aéré,,-17.46264066077965538,14.75975874319011893,,,0
D_667,Face Marathon Yoff Apecsy,,-17.46551933341503826,14.75861816437311802,,,0
D_668,Cabinet De Soin Vétérinaire Yoff Apecsy,,-17.4664378350051166,14.75703155774162489,,,0
D_669,Cabinet De Soin Vétérinaire Yoff Apecsy,,-17.46651807720914817,14.75703924609099893,,,0
D_670,Mariste À Côté De La Cofina,,-17.42894955551063063,14.74155056675125941,,,0
D_671,En Acep,,-17.4495666531884801,14.72212264435822249,,,0
D_672,En Face Pharmacie Salam,,-17.45210576550330472,14.72253924483070087,,,0
D_673,En Face De La Cbao,,-17.4526385256764982,14.72250087376783156,,,0
D_674,Mariste En Face Edk Oil,,-17.42692764444394271,14.74186739414921377,,,0
D_675,Mariste Devant Edk Oil,,-17.42703169271858243,14.74179668592868531,,,0
D_676,Bsic Route Des Niayes,,-17.43805044015431704,14.75136184632365577,,,0
D_677,Dalifor Cité Élisabeth En Face Station Nafio,,-17.4213934010791931,14.7354471301110781,,,0
D_678,Rond-Point Jvc,,-17.46275243182195425,14.72255907116029405,,,0
D_679,Mariste Devant Auto École Rahma,,-17.42489729703066104,14.73670155430058948,,,0
D_680,Capri Market 2 Voies Liberté 6,,-17.45806226615962231,14.72952192921774639,,,0
D_681,Camp Sekou Mballo,,-17.46002677151546933,14.73199759632500161,,,0
D_682,Maristes Derrière Bonnet Rouge,,-17.42233827189754791,14.73626301658401871,,,0
D_683,Maristes Derrière Bonnet Rouge Devant Sos Infirmier,,-17.42241982324794236,14.73615423189751539,,,0
D_684,Place De L'ObéLisque,,-17.44794117774828379,14.69296174327063476,,,0
D_685,Restaurant Lcg,,-17.4570777411080158,14.69668832563217542,,,0
D_686,Terminus Poste Thiaroye,,-17.37806713709545647,14.74714189069971226,,,0
D_687,Jardin Public Baobab,,-17.4634307603908141,14.70483163710970764,,,0
D_688,Terrain Basket Baobab,,-17.46425378864611133,14.7052792130929415,,,0
D_689,Ecole Masse Massaer Niane,,-17.46505761797501677,14.70664718362986534,,,0
D_690,Sos Village D’Enfants Sacré Cœur,,-17.46550098300376419,14.70949530431012064,,,0
D_691,Ecole Masse Massaer Niane,,-17.46503535034421262,14.70642829414175168,,,0
D_692,Fastef,,-17.46590690977692262,14.7005505777224279,,,0
D_693,Lycée Thierno Saidou Nourou Tall,,-17.46705402748468927,14.69802520874316976,,,0
D_694,Fastef,,-17.46685268580850803,14.69966864514639759,,,0
D_695,Massalikoul Djinane,,-17.44710089075892512,14.70002184569044346,,,0
D_696,Terrain Colobane,,-17.44611449316116136,14.69761221225606462,,,0
D_697,Massalikoul Djinane,,-17.44721392468239785,14.70073934926881876,,,0
D_698,Bank Of Africa Hlm,,-17.44695429988941981,14.7041466049158327,,,0
D_699,Scoa,,-17.4391593745573843,14.69801880239222669,,,0
D_700,Terrain Colobane,,-17.44644299800125609,14.69764979624997103,,,0
D_701,Microcred,,-17.44690507539163349,14.70330776020077579,,,0
D_702,Scoa,,-17.43861186649055384,14.6978547997393072,,,0
D_703,Caisse De Sécurite Sociale,,-17.44742144790132699,14.6971629121917573,,,0
D_704,Pharmacie De L'Obélisque,,-17.44737906018001894,14.696412937782382,,,0
D_705,Maison Du Parti,,-17.44772964195827569,14.69840147477011172,,,0
D_706,Gouye Gui Hlm Près De Elfa Tesxtil,,-17.44700905069609931,14.7034995806391624,,,0
D_707,Bank Of Africa Hlm Baobab,,-17.44686599213670419,14.70417735453669827,,,0
D_708,Terminus Palais 2,,-17.43347015082120777,14.65275926751704105,,,0
D_709,Terminus Palais 1,,-17.43338416427676663,14.65101680877327972,,,0
D_710,Clinique Urgence Cardio En Face Keur Cheikh Bethio,,-17.48058025072525012,14.71058512253575579,,,0
D_711,Hopital Le Dantec,,-17.43537800000000004,14.65779500000000013,,,0
D_712,Ancienne Piste Devant Le Camp Militaire De Ouakam En Face Clinique Rahma,,-17.47745632933821369,14.71226438128297076,,,0
D_713,Terminus Liberté 5,,-17.45875327514637476,14.72351470354437808,,,0
D_714,Ancienne Piste Face De La Pharmacie <<De La Piste>>,,-17.47370921649538644,14.71424596701233334,,,0
D_715,Porte Camp Geremy Face Ucad,,-17.46221220982804923,14.69336724079975554,,,0
D_716,Porte Ucad Face Camp Geremy,,-17.46244877502240556,14.69332422785722692,,,0
D_717,2 Voies Liberté 5 En Face Ma Première Ecole,,-17.45747823151992861,14.72071926662476038,,,0
D_718,Camps Sapeur Pompier De Dieuppeul,,-17.45668152987427035,14.71834265083075266,,,0
D_719,Vdn Devant Sotracom Sa En Face Immeuble Expresso,,-17.47145139186001117,14.71927591720775652,,,0
D_720,Commissariat Dieuppeul,,-17.45616379065025825,14.71819762471910487,,,0
D_721,Vdn Devant Forever En Face Terrain Sacré Cœur,,-17.47078648643626053,14.72229594326449309,,,0
D_722,Maison De Huissier De Justice Fatma Haris Diop,,-17.44490964378404385,14.68407853480505487,,,0
D_723,Ecole Ecosoft Centenaire,,-17.44562662834546529,14.6862394977651789,,,0
D_724,Niary Tally Près Boutique Expresso En Face Sde,,-17.45229698405494645,14.70551705708416534,,,0
D_725,Face Diouma Niarry Tally,,-17.45350013968624836,14.70900567006918536,,,0
D_726,Diouma Niary Tally,,-17.45273639999999915,14.70812699999999928,,,0
D_727,Mermoz Route De Ouakam Avenue Cheikh Anta Diop Pres Du Djolof Chicken,,-17.48069309268441884,14.70823343020912333,,,0
D_728,Mermoz Rond-Point Cheikh Bethio Avenue Cheikh Anta Diop,,-17.48140821953542456,14.70890151497285814,,,0
D_729,Niary Tally,,-17.45390208477465421,14.71157155339264833,,,0
D_730,Jardin Jet D’Eau,,-17.45474354425434171,14.71395625239536997,,,0
D_731,Vdn Devant Fitness Ramses Spa En Face Auto Pont Saint Lazare,,-17.47123778622709622,14.72571302738408328,,,0
D_732,Niary Tally 1Er Arrêt Rue 11 Diable,,-17.45415932963123851,14.71097284998220367,,,0
D_733,Station Shell Avenu Blaise Diagne,,-17.45240628248969017,14.68338747629874597,,,0
D_734,Banque Of Africa Centenaire,,-17.44524821982694007,14.68571290549060038,,,0
D_735,Mermoz Route De Ouakam Depot Ddd Pres Du Siege Apr,,-17.47859500080967976,14.70598649820669834,,,0
D_736,Centre Commercial Centenaire,,-17.44609797930714024,14.68815962226483585,,,0
D_737,Stade Marius Ndiaye,,-17.45907763832816784,14.71045009793999903,,,0
D_738,Face Bbanque Islamique,,-17.4466423564741504,14.68920316111424995,,,0
D_739,Vdn Devant Siege Ensup Dakar En Face Sodhaco,,-17.47335774539548936,14.73577491864013034,,,0
D_740,Mermoz Route De Oukam Pres De L’Uvs En Face Du Siege D’Apr,,-17.47866771350855331,14.70570517514314268,,,0
D_741,Avenue Bourgiba En Face De L'Immeuble Serigne Saliou Mbacké,,-17.45610506854326971,14.71175015147209919,,,0
D_742,Face College Sacré Coeur,,-17.46239219538217569,14.71274541952993609,,,0
D_743,Vdn Devant Caisse De Sécurité Sociale,,-17.47174485719373038,14.7401920784656344,,,0
D_744,En Face Stade Demba Diop Avenue Bourgiba,,-17.45742030247532384,14.71011109153627494,,,0
D_745,Rond-Point Cheikh Béthio Face Clinique Urgences,,-17.48079926369693382,14.71020189539144063,,,0
D_746,Université Du Sahel En Face Du Mur Camp Batrain,,-17.47766140512079502,14.71192930086771611,,,0
D_747,Ancienne Piste Devant Belel Boutique,,-17.47337273292979987,14.71418434362618477,,,0
D_748,Vdn Devant Mondial House,,-17.47106513261903871,14.71804540029234687,,,0
D_749,Face Anaser Senegal,,-17.46883615722814298,14.70116334946781578,,,0
D_750,Face Du Jardin Sacré Coeur,,-17.4609624569707087,14.71435185250964395,,,0
D_751,Av Bourgiba En Face Chez Joe Près Du Cabinet Médical Bourgiba,,-17.45887535574812688,14.70863118966220462,,,0
D_752,Jardin Sacré Coeur,,-17.46024149437088724,14.71536225219662875,,,0
D_753,Face Jardin Sacré Coeur,,-17.4597420066343112,14.71565093632963794,,,0
D_754,Mermoz Deuxième Porte Pres De L’Immeuble Pectra Sn,,-17.47330994838980445,14.70242600791180543,,,0
D_755,Dakar Intérim Sécurité,,-17.46169668743080905,14.70240005784391535,,,0
D_756,En Face Estg,,-17.45831054787704062,14.71746551356094379,,,0
D_757,Lycée Franco-Arabe Allées T.S.Nourou Sall,,-17.45926729925065857,14.70019644164815276,,,0
D_758,Face World Vision Prêt De Bcis,,-17.45802963047065859,14.69836127260985492,,,0
D_759,Vdn Près De Esup Dakar,,-17.47120921367940483,14.72245818473453483,,,0
D_760,Av Bourgiba À Côté De Ong Jamra,,-17.45933192944994872,14.70794762504098685,,,0
D_761,Jardin D’Enfant Dieuppeul,,-17.45471120157909795,14.71882130073712247,,,0
D_762,Ipg En Face First Class,,-17.46096000000000004,14.72034239999999983,,,0
D_763,Mermoz Deuxième Porte Route De Oukam Pres Du Seasapay,,-17.47327487361854992,14.70266610172454413,,,0
D_764,Hopital Pmi,,-17.45066067995594139,14.68202339060960959,,,0
D_765,Face Ecole Ibrahima Koité Dieuppeul,,-17.45333027999999942,14.72088098000000045,,,0
D_766,Sacré Cœur En Face Iseg,,-17.4626207694531459,14.71831519412893741,,,0
D_767,Dieuppeul Prés Du Cem Socé Diop,,-17.45338024662687815,14.72162486535940573,,,0
D_768,Cabinet Avocat Mbaye Jack Ndiaye,,-17.46337416049981073,14.71765156252355489,,,0
D_769,Vdn Près De L'Immeuble Wave,,-17.47236610579370719,14.72939277511001777,,,0
D_770,Mermoz Route De Oukam Avenue Cheikh Anta Diop Pres De L’Ecobank En Face Auchan Mermoz,,-17.46995086452722745,14.69990239719345304,,,0
D_771,Face Eglise Temple Évangélique,,-17.44767162408383143,14.69226747981910641,,,0
D_772,Sacré Cœur Face Terrain Sacré Cœur Bem,,-17.46531164269097758,14.71556032065317865,,,0
D_773,Av Bourgiba En Face Ecobank Et Résidence Serigne Abdou Karim Mbacké Falilou,,-17.46132823845940507,14.70586559798559101,,,0
D_774,Av Bourgiba En Face Saveurs D'Asie,,-17.46157763817068087,14.70539613583689587,,,0
D_775,Vdn En Face Majorel,,-17.47308035568110895,14.7348310406134626,,,0
D_776,Mermoz Arrêt Station Elton Pres De L’Ecobank,,-17.46878676093995608,14.69992932503529204,,,0
D_777,Vdn Devant Ifaa,,-17.47140526963565677,14.73996388627320542,,,0
D_778,Av Seydou Nourou Tall,,-17.46190109999999862,14.70314259999999962,,,0
D_779,Deux Voies Liberté 6 Devant La Pharmacie Sud Foire,,-17.46862262280363254,14.73949712877123908,,,0
D_780,Mermoz Vdn Grande Mosquée Mermoz ( Arrêt Dioumaji ),,-17.47024722000000097,14.70473125000000003,,,0
D_781,Siège Pds,,-17.47125013956094008,14.70906189341879511,,,0
D_782,Deux Voies Liberté 6 Face L'Ipd Thomas Sankara,,-17.46557876382410868,14.73780808952984955,,,0
D_783,Deux Voies Liberté 6 Devant Mandat Auto,,-17.46367736993063247,14.7362816610213887,,,0
D_784,Rue 10 Djakka Face Diacka Peulh Fouta,,-17.45928966618164324,14.70613807198503054,,,0
D_785,Sacré Cœur Devant La Poste Finance Rond-Point Boulangerie Jaune,,-17.46726041682570241,14.71765897734548645,,,0
D_786,Rue 11 Angle Blaise Diagne,,-17.44965364493944548,14.6808280658778223,,,0
D_787,Vdn Devant Nsia,,-17.47161216381066851,14.71383002677363372,,,0
D_788,Pharmacie El Mansour En Face De La Mosquée,,-17.45622894824021643,14.702559750966115,,,0
D_789,Grand Dakar Dibiterie Haouss Face Travaux Brt,,-17.45699468933613474,14.70364439409328305,,,0
D_790,Vdn Avant Pont Deux Voix 6 En Face Clinique Nour,,-17.4702807192848546,14.71583019435472472,,,0
D_791,Sacré Cœur Rond-Point Boulangerie Jaune Devant Pharmacie Mame Oumy Gueye,,-17.46731433973027237,14.71740500282723296,,,0
D_792,Rue 37 Angle 18,,-17.45196012409398278,14.68438656767383499,,,0
D_793,Rue 37 Angle 22,,-17.45103251167516589,14.68610204324237145,,,0
D_794,En Face Lonase,,-17.45696017505193609,14.72061147731537467,,,0
D_795,Shupa Grossiste,,-17.46315382916549552,14.73617054132182957,,,0
D_796,LycéE Franco-Arabe Allées T.S.Nourou Sall,,-17.45956522910069353,14.70004159985619907,,,0
D_797,Bicis Allées T.S.Nourou Sall,,-17.45773837069188872,14.69848672410934398,,,0
D_798,Groupe Afi Univrsité De L'Entreprise Face,,-17.45493575496826821,14.69890795387418336,,,0
D_799,Ecole EléMentaire Liberté 1,,-17.45824506625303485,14.71738450597072401,,,0
D_800,Pres Banque Atlantique 2 Voies Liberté 6,,-17.47053979714816663,14.715926909223775,,,0
D_801,CimitiéRe Saint Lazare Vdn,,-17.47163910144403332,14.72548861196933245,,,0
D_802,Sicas,,-17.44710882141165698,14.67597481123570446,,,0
D_803,Credit Mutuel Du SéNéGal,,-17.44695324199624409,14.67626829284979273,,,0
D_804,Mairie De Fann Piont E Amitié,,-17.45619617101845833,14.69783485082128927,,,0
D_805,Terminus Parcelles Assaines,,-17.43868901293814844,14.76016516270571621,,,0
D_806,Zac Mbao Station Oryx,,-17.29665070639401492,14.72758845317866694,,,0
D_807,Pinc Mi,,-17.45510775275110404,14.68150506269868139,,,0
D_808,CollèGe De YéNe,,-17.17405159386105851,14.64046340704426541,,,0
D_809,Poste De Santé De YéNe,,-17.17388124998426235,14.64012494690139654,,,0
D_810,LycéE De YéNe,,-17.16144025260898331,14.6284974600500064,,,0
D_811,Poste De Santé De Nianghal,,-17.16103168624024278,14.62737603312816681,,,0
D_812,Mosquée De Nianghal,,-17.15944744930024513,14.62141381827790809,,,0
D_813,Franco-Arabe De YéNe,,-17.15929736369540137,14.62099024475844544,,,0
D_814,Terminus,,-17.15714196764807653,14.61725469435346092,,,0
D_815,Stade De Grand Mbao,,-17.31957546706760454,14.73101589547498236,,,0
D_816,Stade De Grand Mbao,,-17.31924910224193681,14.73094057292599324,,,0
D_817,Mosquée Cité Sipres 5,,-17.31124574663074256,14.72807470993777379,,,0
D_818,Mosquée Cité Sipres 5,,-17.31074507331864254,14.72780211024402597,,,0
D_819,Rufisac,,-17.30337775824836655,14.72939107471320419,,,0
D_820,Rufisac,,-17.30193136868007642,14.73024473481364716,,,0
D_821,Tapis Rouge,,-17.29949846725237705,14.73743794371936566,,,0
D_822,HôTel De Ville MéDina,,-17.44397457264916795,14.67566526499543045,,,0
D_823,Ecole Papa Gueye Fall,,-17.4411352572244347,14.67751851464555024,,,0
D_824,Grande Mosquée De Dakar,,-17.44271179305534858,14.67897238450028219,,,0
D_825,Face Cesag,,-17.44396065512082572,14.6813231570363687,,,0
D_826,Bhs Bd Centanaire,,-17.44412165840013529,14.68211106154849865,,,0
D_827,Face Effage,,-17.43247625471797946,14.69226585599721524,,,0
D_828,Grand Moulin,,-17.43199657883812037,14.69452723504303471,,,0
D_829,Grand Moulin,,-17.43207016343503568,14.69474084605453612,,,0
D_830,Maersk Senegal S.A Hann Bel Air,,-17.43591262292635236,14.70326096680675398,,,0
D_831,Saga Socopao,,-17.43480007709051449,14.70765991217587931,,,0
D_832,MinistèRe De L'Environnement,,-17.43718034559525876,14.72275563619886007,,,0
D_833,Parc Hann,,-17.43659433918369217,14.72212416721168893,,,0
D_834,MéDina Rue 15X22,,-17.44673365847281232,14.68266781113049113,,,0
D_835,SièGe Collectivites Des LéBou,,-17.44707839626080315,14.68291105176513867,,,0
D_836,Pharmacie Fatim Zahra,,-17.44869407831848207,14.68456177378944894,,,0
D_837,Pharmacie Tamsir Oumar Sall,,-17.44893711227303257,14.68469627879405515,,,0
D_838,Cabinet Medical Zenith,,-17.45007939484442616,14.68730295896878246,,,0
D_839,Jersey Unisexe Ambassade De Mauritanie,,-17.44738956311448064,14.68993035083559029,,,0
D_840,Hlm Fass,,-17.45061042160690334,14.69587402989218283,,,0
D_841,LycéE John F.Kennedy,,-17.45020012727730574,14.69562554903347618,,,0
D_842,Face Supermarché Score Sahm,,-17.45258533683828617,14.68601203483228979,,,0
D_843,Seydi Djamil,,-17.45232236596973863,14.68939289777792467,,,0
D_844,Immeuble Barkham,,-17.45391922263567963,14.69284263749915809,,,0
D_845,Rectorat,,-17.46882079238570995,14.68457769585725181,,,0
D_846,Face Ambassade Mali,,-17.47074080669482044,14.68759559017222927,,,0
D_847,Ecole Nationale D'Administration,,-17.45301515001930426,14.69891244046247358,,,0
D_848,CEM Blaise Diagne,,-17.45299683898638321,14.69874550550726333,,,0
D_849,Kenyas Bvld Dial Diop,,-17.45442433386122616,14.70043271060646894,,,0
D_850,Face Sen Systems,,-17.4544289922959841,14.70059848892463883,,,0
D_851,Thiossane Dlc Rue 10,,-17.45721690996481001,14.70364972494243538,,,0
D_852,Bar Coq Gaulois,,-17.45906276741435903,14.70605662690199011,,,0
D_853,Hopital Fann,,-17.464996465576899,14.6954624791379036,,,0
D_854,Sonatel Fann,,-17.46521068605792237,14.69591705749196286,,,0
D_855,Eglise Sainte ThéRéSe,,-17.4530894513786734,14.70113514634728702,,,0
D_856,Eglise Sainte ThéRéSe,,-17.45302688174772854,14.70140372294598485,,,0
D_857,Maison Du Drap,,-17.44665390997312926,14.70645847912293291,,,0
D_858,Arc En Ciel Pressing,,-17.44680145103976088,14.70672473758267707,,,0
D_859,Police Hlmll,,-17.44647182851477396,14.70943108860528881,,,0
D_860,Police Hlmll,,-17.44663957743099658,14.70953077095037642,,,0
D_861,Institut SupéRieur De Technologie,,-17.455718753447659,14.71686099861281072,,,0
D_862,Direction Passport,,-17.45595497780463745,14.71650082238812907,,,0
D_863,Bichette Lingerie,,-17.4537145541179548,14.71907043596417708,,,0
D_864,Gendarmerie Front De Terre,,-17.44637453270999572,14.72923466778431667,,,0
D_865,Ecole Saint Pierre SacréE Cå“Ur,,-17.46409796356820365,14.71086195630816285,,,0
D_866,Stade Marius Ndiaye,,-17.45978862612282256,14.71110374886617578,,,0
D_867,Terrain Sacre Coeur,,-17.46544781174236505,14.71523468109349331,,,0
D_868,Bimao Sur La Vdn,,-17.47190137574795443,14.71178296673882357,,,0
D_869,SièGe Pds,,-17.4708584480757203,14.70905756420778943,,,0
D_870,Yum Yum,,-17.48700096589556452,14.71851661106373221,,,0
D_871,Gendarmerie Ouakam,,-17.48309050968362399,14.71562840451839449,,,0
D_872,LycéE Franà§Ais Jean Mermoz,,-17.48613845827775037,14.71951195085983599,,,0
D_873,Face Eogen,,-17.48582048003387257,14.72103560002550005,,,0
D_874,Pharmacie Cite Avion,,-17.48428449152657649,14.72254593392917066,,,0
D_875,Cité Biagui,,-17.48673502199389418,14.75416393715969221,,,0
D_876,Tonghor,,-17.4825016045575623,14.75912007479997179,,,0
D_877,Tonghor,,-17.48230259216979832,14.75890615356803615,,,0
D_878,Pharmacie Mame Ndiaré,,-17.47783021969316763,14.75698981029313295,,,0
D_879,Terrain Foot Ndeungagne,,-17.47739798065744665,14.75623616328302923,,,0
D_880,Mairie De Yoff,,-17.47422211162188432,14.75567800272782293,,,0
D_881,Soleil Eau Vie Sarl,,-17.4746265159832106,14.75535147612017717,,,0
D_882,Auchan Yoff,,-17.46714999003087954,14.75361383024520734,,,0
D_883,Face Jardin Nord Foire,,-17.46505757579402029,14.75071448848873246,,,0
D_884,Pharmacie Maty,,-17.45657353237205456,14.73088667582922717,,,0
D_885,Khar Yalla,,-17.45662319705750321,14.73110206711413461,,,0
D_886,Sen Carreaux 2000,,-17.45410940910374009,14.7387542606677453,,,0
D_887,Mosquée Arafat 5,,-17.45327762305675279,14.73964123758195832,,,0
D_888,ColléGe Cardinal Hyancinthe Thiandoum,,-17.45171389361313885,14.74133739674809895,,,0
D_889,Chez Tonton Aliou,,-17.4505107226703764,14.74204511603354284,,,0
D_890,Complexe Frontiere,,-17.44333151599735743,14.73843893139172678,,,0
D_891,Face Complexe Frontiere,,-17.44313732575435338,14.73845329829002004,,,0
D_892,De La Corniche,,-17.44281930986342743,14.74256199537408207,,,0
D_893,Mosquée Nord Foire,,-17.45785326363087364,14.75023676671608897,,,0
D_894,Mosquée Nord Foire,,-17.45750900279978168,14.75027698707026502,,,0
D_895,Pharmacie Keur Damel,,-17.45605655775977283,14.75139020425493008,,,0
D_896,Pharmacie Keur Damel,,-17.45598117999051624,14.75131505458733372,,,0
D_897,Boulangerie Dedi,,-17.45450897345821062,14.75191426455818799,,,0
D_898,Pharmacie Niuma,,-17.44934254108531846,14.75023980323846118,,,0
D_899,Sos Village,,-17.46532930988053423,14.70937933002373654,,,0
D_900,Eglise Saint Pierre Des Baobabs,,-17.46432670196181647,14.71081349955285766,,,0
D_901,College Sacré Coeur,,-17.4622275260278883,14.7130347314539911,,,0
D_902,Bem,,-17.46638867820948704,14.71632817231225587,,,0
D_903,Bem,,-17.46670546165935534,14.71591674869215538,,,0
D_904,SièGe Taxawu SéNéGal,,-17.46508958358761276,14.71999359500805049,,,0
D_905,Restaurant Le Convivial,,-17.46271603086956858,14.72232204942635647,,,0
D_906,Jvc,,-17.46397398558579894,14.72225049374079298,,,0
D_907,Jvc,,-17.4639011899912262,14.72231892418085231,,,0
D_908,Face Pharmaci Matiba,,-17.46106137170956174,14.72435700895237254,,,0
D_909,Tentation,,-17.46051925033111729,14.72461458026831593,,,0
D_910,Rond-Point 6,,-17.45807037680562956,14.72768842942783429,,,0
D_911,Rond-Point 6,,-17.45830332743803837,14.72712838523509404,,,0
D_912,Office National Dela Formation Professionnelle,,-17.46862986518504357,14.73984779475948947,,,0
D_913,Samu Minicipal,,-17.46561125217135668,14.73814646981751153,,,0
D_914,Salamtransport Dk_Tc,,-17.45835274754740851,14.7288006300821479,,,0
D_915,Face Baggy Boutique,,-17.45923415380266874,14.72882265863689888,,,0
D_916,Ensup Africa,,-17.4639695813702005,14.72962340197662101,,,0
D_917,Ensup Africa,,-17.46423452279849542,14.72962039199176587,,,0
D_918,Camp Le Leclerc,,-17.4717318855765491,14.73222793603556191,,,0
D_919,Camp Leclerc,,-17.47173083842906394,14.73192950029716464,,,0
D_920,Mouniemoda,,-17.45527428403040915,14.74279616124147907,,,0
D_921,Pharmacie De Patte D'Oie,,-17.44584137533534474,14.74157937245526817,,,0
D_922,Eglise Saint Paul,,-17.44714630949923873,14.73944336582770198,,,0
D_923,Marché Arafat Grand Yoff,,-17.45294460832239025,14.73523765141075437,,,0
D_924,Marché Arafat Grand Yoff,,-17.45321144139530389,14.73523310642831952,,,0
D_925,Blé D'Or,,-17.45584150134899204,14.73303575848783176,,,0
D_926,Sgbs Grand Yoff,,-17.45583365292026912,14.73318163230669242,,,0
D_927,Cms,,-17.45576945210385844,14.73545786864943175,,,0
